code,title,year,imdb.rating,imdb.votes,genre,line.id,character.id,character,line
m194,star trek iv: the voyage home,1986,7.30,26423,"['adventure', 'comedy', 'sci-fi']",L536201,u2958,KIRK,"Mr. Scott, don't make jokes, we are in danger of -"
m194,star trek iv: the voyage home,1986,7.30,26423,"['adventure', 'comedy', 'sci-fi']",L536200,u2966,SCOTTY,"Stand by, sir. Miracle worker at work..."
m194,star trek iv: the voyage home,1986,7.30,26423,"['adventure', 'comedy', 'sci-fi']",L536197,u2958,KIRK,"Don't take too long. We're sitting ducks for their radar systems...  Mr. Sulu, impulse climb."
m194,star trek iv: the voyage home,1986,7.30,26423,"['adventure', 'comedy', 'sci-fi']",L536196,u2966,SCOTTY,I'll have to re-energize.
m194,star trek iv: the voyage home,1986,7.30,26423,"['adventure', 'comedy', 'sci-fi']",L536195,u2958,KIRK,"Well done, Mr. Scott. How soon can we be ready for warp speed?"
m194,star trek iv: the voyage home,1986,7.30,26423,"['adventure', 'comedy', 'sci-fi']",L536194,u2966,SCOTTY,Admiral! There be whales here!
m194,star trek iv: the voyage home,1986,7.30,26423,"['adventure', 'comedy', 'sci-fi']",L536193,u2966,SCOTTY,"10 seconds, Admiral; 5 - 4 - 3 - 2 - 1."
m194,star trek iv: the voyage home,1986,7.30,26423,"['adventure', 'comedy', 'sci-fi']",L536192,u2958,KIRK,"How long, Scotty?"
m194,star trek iv: the voyage home,1986,7.30,26423,"['adventure', 'comedy', 'sci-fi']",L536191,u2966,SCOTTY,"Stay with me, sir -- I need more power curve..."
m194,star trek iv: the voyage home,1986,7.30,26423,"['adventure', 'comedy', 'sci-fi']",L536150,u2966,SCOTTY,Aye. But I've never beamed up 400 tons before.
m194,star trek iv: the voyage home,1986,7.30,26423,"['adventure', 'comedy', 'sci-fi']",L536149,u2958,KIRK,Scotty: Are the whale tanks secure?
m194,star trek iv: the voyage home,1986,7.30,26423,"['adventure', 'comedy', 'sci-fi']",L536132,u2958,KIRK,Mr. Sulu?
m194,star trek iv: the voyage home,1986,7.30,26423,"['adventure', 'comedy', 'sci-fi']",L536131,u2966,SCOTTY,I'm ready Spock. Let's go find George and Gracie...
m194,star trek iv: the voyage home,1986,7.30,26423,"['adventure', 'comedy', 'sci-fi']",L536016,u2966,SCOTTY,"I'll try, sir. Scott out.  Well now, he's got himself in a bit of a snit, don't he."
m194,star trek iv: the voyage home,1986,7.30,26423,"['adventure', 'comedy', 'sci-fi']",L536015,u2958,KIRK,"Not good enough, Scotty. You've got to do better!"
m194,star trek iv: the voyage home,1986,7.30,26423,"['adventure', 'comedy', 'sci-fi']",L536014,u2966,SCOTTY,"It's going slow, sir. It'll be well into tomorrow."
m194,star trek iv: the voyage home,1986,7.30,26423,"['adventure', 'comedy', 'sci-fi']",L535922,u2958,KIRK,Oh I see --  Tell Them phasers on stun. Good luck. Kirk out.
m194,star trek iv: the voyage home,1986,7.30,26423,"['adventure', 'comedy', 'sci-fi']",L535921,u2966,SCOTTY,"Sorry, Admiral. We just thought you'll like to know, we're beaming them now."
m194,star trek iv: the voyage home,1986,7.30,26423,"['adventure', 'comedy', 'sci-fi']",L535920,u2958,KIRK,What is it? I thought I told you never to call me --
m194,star trek iv: the voyage home,1986,7.30,26423,"['adventure', 'comedy', 'sci-fi']",L535634,u2966,SCOTTY,"Sorry, sir. We can't even do that in the 23rd Century."
m194,star trek iv: the voyage home,1986,7.30,26423,"['adventure', 'comedy', 'sci-fi']",L535633,u2958,KIRK,"I can't believe we've come this far only to be stopped by this!  Scotty, is there any way dilithium can be re-crystallized?"
m194,star trek iv: the voyage home,1986,7.30,26423,"['adventure', 'comedy', 'sci-fi']",L535632,u2966,SCOTTY,"Oh, twenty-four hours, give or take, staying cloaked. After that, Admiral, we'll be visible -- and dead in the water. In any case, we won't have enough to break out of the Earth's gravity, to say nothing of getting back home."
m194,star trek iv: the voyage home,1986,7.30,26423,"['adventure', 'comedy', 'sci-fi']",L535631,u2958,KIRK,"Give me a round figure, Mr. Scott."
m194,star trek iv: the voyage home,1986,7.30,26423,"['adventure', 'comedy', 'sci-fi']",L535630,u2966,SCOTTY,They're giving out. De-crystallizing.
m194,star trek iv: the voyage home,1986,7.30,26423,"['adventure', 'comedy', 'sci-fi']",L535563,u2958,KIRK,"It takes two to tango, Mr. Scott."
m194,star trek iv: the voyage home,1986,7.30,26423,"['adventure', 'comedy', 'sci-fi']",L535562,u2966,SCOTTY,Two?
m194,star trek iv: the voyage home,1986,7.30,26423,"['adventure', 'comedy', 'sci-fi']",L535561,u2958,KIRK,"You'll work it out, Scotty. And remember: two of them."
m194,star trek iv: the voyage home,1986,7.30,26423,"['adventure', 'comedy', 'sci-fi']",L535560,u2966,SCOTTY,Admiral - how am I going to handle all that weight?
m194,star trek iv: the voyage home,1986,7.30,26423,"['adventure', 'comedy', 'sci-fi']",L535559,u2958,KIRK,"Whales, Scotty. 45 to 50 feet long; about 40 tons a piece."
m194,star trek iv: the voyage home,1986,7.30,26423,"['adventure', 'comedy', 'sci-fi']",L535558,u2966,SCOTTY,Humpbacked - people.?
m194,star trek iv: the voyage home,1986,7.30,26423,"['adventure', 'comedy', 'sci-fi']",L535557,u2958,KIRK,"Scotty, we have to find some Humpbacks."
m194,star trek iv: the voyage home,1986,7.30,26423,"['adventure', 'comedy', 'sci-fi']",L535555,u2966,SCOTTY,"I suppose I can, sir; are you planning to take a swim?"
m194,star trek iv: the voyage home,1986,7.30,26423,"['adventure', 'comedy', 'sci-fi']",L535554,u2958,KIRK,That should be enough. Can you enclose it to hold water?
m194,star trek iv: the voyage home,1986,7.30,26423,"['adventure', 'comedy', 'sci-fi']",L535553,u2966,SCOTTY,"About 60 feet, Admiral."
m194,star trek iv: the voyage home,1986,7.30,26423,"['adventure', 'comedy', 'sci-fi']",L535552,u2958,KIRK,"Scotty, how long is this bay?"
m194,star trek iv: the voyage home,1986,7.30,26423,"['adventure', 'comedy', 'sci-fi']",L535462,u2958,KIRK,"Appreciated by all, Mr. Scott.  Prepare for departure."
m194,star trek iv: the voyage home,1986,7.30,26423,"['adventure', 'comedy', 'sci-fi']",L535461,u2966,SCOTTY,"We're ready, sir. I've converted the Dilithium Sequencer to something less primitive. And Admiral -- I've replaced the Klingon Food Packs. They was givin' me sour stomach."
m194,star trek iv: the voyage home,1986,7.30,26423,"['adventure', 'comedy', 'sci-fi']",L535414,u2966,SCOTTY,"Give me one more day, sir. The damage control is easy. Reading Klingon is hard."
m194,star trek iv: the voyage home,1986,7.30,26423,"['adventure', 'comedy', 'sci-fi']",L535413,u2958,KIRK,"Mr. Scott, how soon can we get underway?"
m194,star trek iv: the voyage home,1986,7.30,26423,"['adventure', 'comedy', 'sci-fi']",L535464,u2963,SAAVIK,"Yes, Admiral.  Sir. I have not had the opportunity to tell you about your son.  David died most bravely. He saved Spock. He saved us all... I thought you should know."
m194,star trek iv: the voyage home,1986,7.30,26423,"['adventure', 'comedy', 'sci-fi']",L535463,u2958,KIRK,"Well, Saavik. I guess this is goodbye."
m194,star trek iv: the voyage home,1986,7.30,26423,"['adventure', 'comedy', 'sci-fi']",L535423,u2958,KIRK,You will be in good hands here.
m194,star trek iv: the voyage home,1986,7.30,26423,"['adventure', 'comedy', 'sci-fi']",L535422,u2963,SAAVIK,"I am well, Admiral."
m194,star trek iv: the voyage home,1986,7.30,26423,"['adventure', 'comedy', 'sci-fi']",L535421,u2958,KIRK,"Don't concern yourself, Saavik. Your leave has been granted for good and proper cause.  How are you feeling?"
m194,star trek iv: the voyage home,1986,7.30,26423,"['adventure', 'comedy', 'sci-fi']",L535420,u2963,SAAVIK,"And... Here is a deposition I have made. If it is not sufficient, I will return to Earth to testify."
m194,star trek iv: the voyage home,1986,7.30,26423,"['adventure', 'comedy', 'sci-fi']",L535419,u2958,KIRK,"Thank you, Lt. Saavik."
m194,star trek iv: the voyage home,1986,7.30,26423,"['adventure', 'comedy', 'sci-fi']",L535418,u2963,SAAVIK,"Admiral, I'd like to continue my work on the ship until you leave."
m194,star trek iv: the voyage home,1986,7.30,26423,"['adventure', 'comedy', 'sci-fi']",L535398,u2964,SAREK,Do you have the right to murder?
m194,star trek iv: the voyage home,1986,7.30,26423,"['adventure', 'comedy', 'sci-fi']",L535397,u2959,KLINGON AMBASSADOR,We deny nothing! We have the right to preserve our race!
m194,star trek iv: the voyage home,1986,7.30,26423,"['adventure', 'comedy', 'sci-fi']",L535396,u2964,SAREK,Your vessel did destroy U.S.S. Grissom. Your men did kill Kirk's son. Do you deny these events?
m194,star trek iv: the voyage home,1986,7.30,26423,"['adventure', 'comedy', 'sci-fi']",L535395,u2959,KLINGON AMBASSADOR,Vulcans are well known as the intellectual puppets of the Federation!
m194,star trek iv: the voyage home,1986,7.30,26423,"['adventure', 'comedy', 'sci-fi']",L535394,u2964,SAREK,Genesis was perfectly named: The creation of life not death. It was the Klingons who had first blood while trying to possess its secrets.
m194,star trek iv: the voyage home,1986,7.30,26423,"['adventure', 'comedy', 'sci-fi']",L535393,u2964,SAREK,"Klingon justice is a unique point of view, Mr. President."
m194,star trek iv: the voyage home,1986,7.30,26423,"['adventure', 'comedy', 'sci-fi']",L535392,u2959,KLINGON AMBASSADOR,"Even as the Federation negotiated a peace treaty with us, Kirk was secretly developing the Genesis torpedo! Conceived by Kirk's son and test detonated by the Admiral himself!  The result of this awesome energy was euphemistically called ""The Genesis Planet..."" A secret base from which to launch the. annihilation of the Klingon people!  We demand the extradition of Kirk! We demand justice!"
m194,star trek iv: the voyage home,1986,7.30,26423,"['adventure', 'comedy', 'sci-fi']",L535876,u2961,NICHOLS,... But it would take years just to figure out the dynamics of this matrix...!
m194,star trek iv: the voyage home,1986,7.30,26423,"['adventure', 'comedy', 'sci-fi']",L535875,u2966,SCOTTY,"That's the ticket, laddie."
m194,star trek iv: the voyage home,1986,7.30,26423,"['adventure', 'comedy', 'sci-fi']",L535874,u2961,NICHOLS,Transparent aluminum?
m194,star trek iv: the voyage home,1986,7.30,26423,"['adventure', 'comedy', 'sci-fi']",L535873,u2966,SCOTTY,The keyboard... How quaint.
m194,star trek iv: the voyage home,1986,7.30,26423,"['adventure', 'comedy', 'sci-fi']",L535872,u2961,NICHOLS,Just use the keyboard...
m194,star trek iv: the voyage home,1986,7.30,26423,"['adventure', 'comedy', 'sci-fi']",L535871,u2966,SCOTTY,Hello? Computer...?
m194,star trek iv: the voyage home,1986,7.30,26423,"['adventure', 'comedy', 'sci-fi']",L535867,u2961,NICHOLS,... Are you joking?
m194,star trek iv: the voyage home,1986,7.30,26423,"['adventure', 'comedy', 'sci-fi']",L535866,u2966,SCOTTY,"Yes, I noticed. Now suppose -- just suppose -- I could show you a way to manufacture a wall that would do the same job but was only an inch thick. would that be worth something to you, eh?"
m194,star trek iv: the voyage home,1986,7.30,26423,"['adventure', 'comedy', 'sci-fi']",L535865,u2961,NICHOLS,That's easy: 6 inches. We carry stuff that big in stock.
m194,star trek iv: the voyage home,1986,7.30,26423,"['adventure', 'comedy', 'sci-fi']",L535864,u2966,SCOTTY,"Ah, what else indeed? Let me put it another way: how thick would a piece of your plexiglass need to be at 60 feet by 10 feet to withstand the pressure of 18,000 cubic feet of water?"
m194,star trek iv: the voyage home,1986,7.30,26423,"['adventure', 'comedy', 'sci-fi']",L535863,u2961,NICHOLS,Sill? What else would I be working with?
m194,star trek iv: the voyage home,1986,7.30,26423,"['adventure', 'comedy', 'sci-fi']",L535862,u2966,SCOTTY,I notice you're still working with polymers.
m194,star trek iv: the voyage home,1986,7.30,26423,"['adventure', 'comedy', 'sci-fi']",L535861,u2961,NICHOLS,... Yes?
m194,star trek iv: the voyage home,1986,7.30,26423,"['adventure', 'comedy', 'sci-fi']",L535860,u2966,SCOTTY,"Doctor Nichols, I might have something to offer <u>you</u>."
m194,star trek iv: the voyage home,1986,7.30,26423,"['adventure', 'comedy', 'sci-fi']",L535849,u2961,NICHOLS,Of course.
m194,star trek iv: the voyage home,1986,7.30,26423,"['adventure', 'comedy', 'sci-fi']",L535848,u2966,SCOTTY,"I will. Can my assistant come, too?"
m194,star trek iv: the voyage home,1986,7.30,26423,"['adventure', 'comedy', 'sci-fi']",L535847,u2961,NICHOLS,"If you'll follow me, Professor --"
m194,star trek iv: the voyage home,1986,7.30,26423,"['adventure', 'comedy', 'sci-fi']",L535846,u2966,SCOTTY,"Well, that's different."
m194,star trek iv: the voyage home,1986,7.30,26423,"['adventure', 'comedy', 'sci-fi']",L535845,u2961,NICHOLS,With pleasure.
m194,star trek iv: the voyage home,1986,7.30,26423,"['adventure', 'comedy', 'sci-fi']",L535842,u2966,SCOTTY,I demand to see the owners! I demand --
m194,star trek iv: the voyage home,1986,7.30,26423,"['adventure', 'comedy', 'sci-fi']",L535841,u2961,NICHOLS,"Professor Scott, if you'll --"
m194,star trek iv: the voyage home,1986,7.30,26423,"['adventure', 'comedy', 'sci-fi']",L535838,u2961,NICHOLS,Millions?
m194,star trek iv: the voyage home,1986,7.30,26423,"['adventure', 'comedy', 'sci-fi']",L535837,u2966,SCOTTY,Don't know anything about it? I find it difficult to believe that I've come millions of miles --
m194,star trek iv: the voyage home,1986,7.30,26423,"['adventure', 'comedy', 'sci-fi']",L535856,u2968,SULU,"Old, yes. But interesting.  Do you mind if I ask a few questions...?"
m194,star trek iv: the voyage home,1986,7.30,26423,"['adventure', 'comedy', 'sci-fi']",L535855,u2962,PILOT,"All right, then this is old stuff to you."
m194,star trek iv: the voyage home,1986,7.30,26423,"['adventure', 'comedy', 'sci-fi']",L535854,u2968,SULU,"Oh, here and there.  I flew something similar in my Academy days."
m194,star trek iv: the voyage home,1986,7.30,26423,"['adventure', 'comedy', 'sci-fi']",L535853,u2962,PILOT,Right on. You fly?
m194,star trek iv: the voyage home,1986,7.30,26423,"['adventure', 'comedy', 'sci-fi']",L535852,u2968,SULU,"Hi. Huey 205, isn't it?"
m194,star trek iv: the voyage home,1986,7.30,26423,"['adventure', 'comedy', 'sci-fi']",L535851,u2962,PILOT,Hi.
m194,star trek iv: the voyage home,1986,7.30,26423,"['adventure', 'comedy', 'sci-fi']",L536293,u2967,SPOCK,Tell her I feel fine...
m194,star trek iv: the voyage home,1986,7.30,26423,"['adventure', 'comedy', 'sci-fi']",L536292,u2964,SAREK,"Yes, of course... Do you have any message for your mother?"
m194,star trek iv: the voyage home,1986,7.30,26423,"['adventure', 'comedy', 'sci-fi']",L536291,u2967,SPOCK,They are my friends.
m194,star trek iv: the voyage home,1986,7.30,26423,"['adventure', 'comedy', 'sci-fi']",L536290,u2964,SAREK,"As I recall, I opposed your enlistment in Starfleet... It is possible that judgment was incorrect.  Your associates are people of good character."
m194,star trek iv: the voyage home,1986,7.30,26423,"['adventure', 'comedy', 'sci-fi']",L536289,u2967,SPOCK,"Most kind, Father."
m194,star trek iv: the voyage home,1986,7.30,26423,"['adventure', 'comedy', 'sci-fi']",L536288,u2964,SAREK,It is not an effort. You are my son.  Besides; I am most impressed with your performance in this -- crises.
m194,star trek iv: the voyage home,1986,7.30,26423,"['adventure', 'comedy', 'sci-fi']",L536287,u2967,SPOCK,It is kind of you to make this effort.
m194,star trek iv: the voyage home,1986,7.30,26423,"['adventure', 'comedy', 'sci-fi']",L536286,u2964,SAREK,I will be returning to Vulcan within the hour... I wanted to take my leave of you.
m194,star trek iv: the voyage home,1986,7.30,26423,"['adventure', 'comedy', 'sci-fi']",L536285,u2967,SPOCK,Father...?
m194,star trek iv: the voyage home,1986,7.30,26423,"['adventure', 'comedy', 'sci-fi']",L535672,u2969,THE BOY,"Arigato. Sayonara.  Thank you, honorable sir."
m194,star trek iv: the voyage home,1986,7.30,26423,"['adventure', 'comedy', 'sci-fi']",L535671,u2968,SULU,"Ah, sorenara mazu mazu nagaiki wo sareru to mira.  Ah... Then I am sure that you will have a long and happy life."
m194,star trek iv: the voyage home,1986,7.30,26423,"['adventure', 'comedy', 'sci-fi']",L535670,u2969,THE BOY,Sulu Hikaru.
m194,star trek iv: the voyage home,1986,7.30,26423,"['adventure', 'comedy', 'sci-fi']",L535669,u2968,SULU,Chotto omachi nasarei. Namae wa nanto moosareruka na.  Wait my son. What is your name?
m194,star trek iv: the voyage home,1986,7.30,26423,"['adventure', 'comedy', 'sci-fi']",L535668,u2969,THE BOY,"Ah, chigaau hito da. Hanashi kata ga okashii.  Yes, this must be true. You talk funny."
m194,star trek iv: the voyage home,1986,7.30,26423,"['adventure', 'comedy', 'sci-fi']",L535667,u2968,SULU,"Gomen nasarei. Hito chigai de gozaranuka na.  I'm sorry, my son. You have mis- taken me for someone else."
m194,star trek iv: the voyage home,1986,7.30,26423,"['adventure', 'comedy', 'sci-fi']",L535666,u2969,THE BOY,Ojichan? Akira ojichaan dewa naino? Koko de nani shiteru no?  
m195,star trek: insurrection,1998,6.30,26728,"['action', 'adventure', 'sci-fi', 'thriller']",L537130,u2980,PICARD,"The ""mighty"" Federation could learn a few things from this village..."
m195,star trek: insurrection,1998,6.30,26728,"['action', 'adventure', 'sci-fi', 'thriller']",L537129,u2971,ANIJ,Do you really think your mighty Federation would be interested in protecting six hundred people?
m195,star trek: insurrection,1998,6.30,26728,"['action', 'adventure', 'sci-fi', 'thriller']",L537117,u2971,ANIJ,I'll be here.
m195,star trek: insurrection,1998,6.30,26728,"['action', 'adventure', 'sci-fi', 'thriller']",L537116,u2980,PICARD,But I have three hundred and eighteen days of vacation time coming. I plan on using them.
m195,star trek: insurrection,1998,6.30,26728,"['action', 'adventure', 'sci-fi', 'thriller']",L537112,u2980,PICARD,I thought it might begin the healing process.
m195,star trek: insurrection,1998,6.30,26728,"['action', 'adventure', 'sci-fi', 'thriller']",L537111,u2971,ANIJ,Mother and son. You arranged this...?
m195,star trek: insurrection,1998,6.30,26728,"['action', 'adventure', 'sci-fi', 'thriller']",L537007,u2980,PICARD,"You've brought the Federation into the middle of a blood feud, Admiral. The children have returned to expel their elders... just as they were once expelled. Except Ru'afo's need for revenge has now escalated to parricide."
m195,star trek: insurrection,1998,6.30,26728,"['action', 'adventure', 'sci-fi', 'thriller']",L537006,u2971,ANIJ,"You're Ro'tin, aren't you...? There's something in the voice.  Would you be his friend Gal'na?  I helped your mother bathe you when you were a child. She still speaks of you."
m195,star trek: insurrection,1998,6.30,26728,"['action', 'adventure', 'sci-fi', 'thriller']",L536893,u2980,PICARD,This way!
m195,star trek: insurrection,1998,6.30,26728,"['action', 'adventure', 'sci-fi', 'thriller']",L536892,u2971,ANIJ,There's a cavern at the base of the next hill...
m195,star trek: insurrection,1998,6.30,26728,"['action', 'adventure', 'sci-fi', 'thriller']",L536867,u2980,PICARD,I should warn you... I've always been attracted to older women...
m195,star trek: insurrection,1998,6.30,26728,"['action', 'adventure', 'sci-fi', 'thriller']",L536866,u2971,ANIJ,What's the rush?
m195,star trek: insurrection,1998,6.30,26728,"['action', 'adventure', 'sci-fi', 'thriller']",L536865,u2980,PICARD,"How is it a woman like you never married? And don't tell me you ""just haven't gotten around to it yet""..."
m195,star trek: insurrection,1998,6.30,26728,"['action', 'adventure', 'sci-fi', 'thriller']",L536863,u2980,PICARD,By now the Son'a have scanned the area and know that just as well as we do.
m195,star trek: insurrection,1998,6.30,26728,"['action', 'adventure', 'sci-fi', 'thriller']",L536862,u2971,ANIJ,Right beyond that ridge is where the caves begin... we can hide for days...
m195,star trek: insurrection,1998,6.30,26728,"['action', 'adventure', 'sci-fi', 'thriller']",L536859,u2980,PICARD,"Roughly translated: puberty... although for a Klingon that's not doing it justice...  Any severe mood swings, unusual aggressive tendencies -- be sure to let me know right away..."
m195,star trek: insurrection,1998,6.30,26728,"['action', 'adventure', 'sci-fi', 'thriller']",L536858,u2971,ANIJ,Jak'tahla?
m195,star trek: insurrection,1998,6.30,26728,"['action', 'adventure', 'sci-fi', 'thriller']",L536799,u2980,PICARD,We can hold them off a long time... once we get there...  But they will not make it easy to get there...
m195,star trek: insurrection,1998,6.30,26728,"['action', 'adventure', 'sci-fi', 'thriller']",L536798,u2971,ANIJ,There are caves in those mountains.
m195,star trek: insurrection,1998,6.30,26728,"['action', 'adventure', 'sci-fi', 'thriller']",L536797,u2980,PICARD,"When we're forced away by the terrain, we'll use transport inhibitors to compensate. The mountains have the highest concentrations. Once we're there, transport will be virtually impossible..."
m195,star trek: insurrection,1998,6.30,26728,"['action', 'adventure', 'sci-fi', 'thriller']",L536730,u2971,ANIJ,For someone so young.
m195,star trek: insurrection,1998,6.30,26728,"['action', 'adventure', 'sci-fi', 'thriller']",L536729,u2980,PICARD,... an offlander?
m195,star trek: insurrection,1998,6.30,26728,"['action', 'adventure', 'sci-fi', 'thriller']",L536728,u2971,ANIJ,"I wonder if you're aware of the trust you endanger, Jean-Luc Picard. In my experience, it's unusual for..."
m195,star trek: insurrection,1998,6.30,26728,"['action', 'adventure', 'sci-fi', 'thriller']",L536727,u2971,ANIJ,I just... haven't gotten around to it yet.
m195,star trek: insurrection,1998,6.30,26728,"['action', 'adventure', 'sci-fi', 'thriller']",L536726,u2980,PICARD,There's one thing I don't understand.  In three hundred years...you never learned to swim?
m195,star trek: insurrection,1998,6.30,26728,"['action', 'adventure', 'sci-fi', 'thriller']",L536725,u2971,ANIJ,It took us centuries to learn that it doesn't have to take centuries to learn.
m195,star trek: insurrection,1998,6.30,26728,"['action', 'adventure', 'sci-fi', 'thriller']",L536724,u2980,PICARD,I wish I could spare a few centuries to learn.
m195,star trek: insurrection,1998,6.30,26728,"['action', 'adventure', 'sci-fi', 'thriller']",L536723,u2971,ANIJ,Yes. Exactly. Nothing more complicated than perception.  You explore the universe. We've discovered a single moment in time can be a universe in itself... full of powerful forces... most people aren't aware enough of the now... to ever notice them...
m195,star trek: insurrection,1998,6.30,26728,"['action', 'adventure', 'sci-fi', 'thriller']",L536722,u2980,PICARD,Seeing my home planet from space for the first time...
m195,star trek: insurrection,1998,6.30,26728,"['action', 'adventure', 'sci-fi', 'thriller']",L536721,u2971,ANIJ,When time seemed to stop... and you could almost live in that moment...
m195,star trek: insurrection,1998,6.30,26728,"['action', 'adventure', 'sci-fi', 'thriller']",L536720,u2980,PICARD,A perfect moment?
m195,star trek: insurrection,1998,6.30,26728,"['action', 'adventure', 'sci-fi', 'thriller']",L536719,u2971,ANIJ,You'll stop reviewing what happened yesterday... stop planning for tomorrow... until you find...  Let me ask you a question -- have you ever experienced a perfect moment in time?
m195,star trek: insurrection,1998,6.30,26728,"['action', 'adventure', 'sci-fi', 'thriller']",L536718,u2980,PICARD,Will it?
m195,star trek: insurrection,1998,6.30,26728,"['action', 'adventure', 'sci-fi', 'thriller']",L536717,u2971,ANIJ,"More questions. Always the explorer. If you stay long enough, that'll change."
m195,star trek: insurrection,1998,6.30,26728,"['action', 'adventure', 'sci-fi', 'thriller']",L536716,u2980,PICARD,An apprentice for thirty years.  We've noticed your people's mental discipline. Did that develop here?
m195,star trek: insurrection,1998,6.30,26728,"['action', 'adventure', 'sci-fi', 'thriller']",L536715,u2971,ANIJ,"This is a school... that's a student's work.  She'll be ready to become an apprentice soon. Then, in thirty or forty years, she'll take her place among the artisans..."
m195,star trek: insurrection,1998,6.30,26728,"['action', 'adventure', 'sci-fi', 'thriller']",L536714,u2980,PICARD,The craftsmanship is extraordinary.
m195,star trek: insurrection,1998,6.30,26728,"['action', 'adventure', 'sci-fi', 'thriller']",L536713,u2980,PICARD,"You give me more credit than I deserve. Of course, I'm tempted. Who wouldn't be?  But some of the blackest marks in the history of my world have involved the forced relocation of a small group of people to satisfy the demands of a larger one. I'd like to believe we learn from our mistakes. Obviously, some of us haven't."
m195,star trek: insurrection,1998,6.30,26728,"['action', 'adventure', 'sci-fi', 'thriller']",L536712,u2971,ANIJ,... who wouldn't be tempted by the promise of perpetual youth? I don't think so.
m195,star trek: insurrection,1998,6.30,26728,"['action', 'adventure', 'sci-fi', 'thriller']",L536711,u2980,PICARD,"In defense of offlanders, there are many more like me..."
m195,star trek: insurrection,1998,6.30,26728,"['action', 'adventure', 'sci-fi', 'thriller']",L536710,u2971,ANIJ,"You don't live up to your reputation as an offlander, Picard."
m195,star trek: insurrection,1998,6.30,26728,"['action', 'adventure', 'sci-fi', 'thriller']",L536709,u2980,PICARD,There are days.
m195,star trek: insurrection,1998,6.30,26728,"['action', 'adventure', 'sci-fi', 'thriller']",L536708,u2971,ANIJ,But not you.
m195,star trek: insurrection,1998,6.30,26728,"['action', 'adventure', 'sci-fi', 'thriller']",L536707,u2980,PICARD,Most of my people who live that faster pace would sell their souls to slow it down.
m195,star trek: insurrection,1998,6.30,26728,"['action', 'adventure', 'sci-fi', 'thriller']",L536706,u2971,ANIJ,"We've always known that to survive, we had to remain apart. It hasn't been easy. Many of the young people here want to know more about the offland... they're attracted to stories of a faster pace of life..."
m195,star trek: insurrection,1998,6.30,26728,"['action', 'adventure', 'sci-fi', 'thriller']",L536705,u2980,PICARD,"Clearly, the architects of this conspiracy have tried to keep it a secret. Not just from you, but from my people as well.  I don't intend to let them."
m195,star trek: insurrection,1998,6.30,26728,"['action', 'adventure', 'sci-fi', 'thriller']",L536696,u2980,PICARD,We've... just begun to.  I suppose you're seventy-five.
m195,star trek: insurrection,1998,6.30,26728,"['action', 'adventure', 'sci-fi', 'thriller']",L536695,u2971,ANIJ,There's an unusual metaphasic radiation coming from the planet's rings. It continuously regenerates the cells in our bodies. You must have noticed the effects by now.
m195,star trek: insurrection,1998,6.30,26728,"['action', 'adventure', 'sci-fi', 'thriller']",L536663,u2971,ANIJ,I've been shot at... thrown into the lake out of an invisible ship that's come to abduct us all... what's there to panic about?
m195,star trek: insurrection,1998,6.30,26728,"['action', 'adventure', 'sci-fi', 'thriller']",L536662,u2980,PICARD,Don't panic...
m195,star trek: insurrection,1998,6.30,26728,"['action', 'adventure', 'sci-fi', 'thriller']",L536657,u2980,PICARD,"To move you off this planet. You go to sleep one night in your village... wake up the next morning in this flying holodeck transported en masse. A week later, maybe a month, you've been relocated on a similar planet without ever realizing it."
m195,star trek: insurrection,1998,6.30,26728,"['action', 'adventure', 'sci-fi', 'thriller']",L536656,u2971,ANIJ,Deceive us?
m195,star trek: insurrection,1998,6.30,26728,"['action', 'adventure', 'sci-fi', 'thriller']",L536653,u2980,PICARD,"Data, if you were following the boy and discovered this ship..."
m195,star trek: insurrection,1998,6.30,26728,"['action', 'adventure', 'sci-fi', 'thriller']",L536652,u2971,ANIJ,"I know what a hologram is, Captain. The question is -- why would someone want to create one of our village?"
m195,star trek: insurrection,1998,6.30,26728,"['action', 'adventure', 'sci-fi', 'thriller']",L536609,u2971,ANIJ,Then you must spend your life answering questions.
m195,star trek: insurrection,1998,6.30,26728,"['action', 'adventure', 'sci-fi', 'thriller']",L536608,u2980,PICARD,I don't like to leave questions unanswered.
m195,star trek: insurrection,1998,6.30,26728,"['action', 'adventure', 'sci-fi', 'thriller']",L536607,u2971,ANIJ,Why?
m195,star trek: insurrection,1998,6.30,26728,"['action', 'adventure', 'sci-fi', 'thriller']",L536606,u2980,PICARD,I understand how you feel. We just want to retrace Data's movements that day...
m195,star trek: insurrection,1998,6.30,26728,"['action', 'adventure', 'sci-fi', 'thriller']",L536549,u2971,ANIJ,"Capability, yes. But where can warp drive take us, except away from here...?"
m195,star trek: insurrection,1998,6.30,26728,"['action', 'adventure', 'sci-fi', 'thriller']",L536548,u2980,PICARD,You have warp capability?
m195,star trek: insurrection,1998,6.30,26728,"['action', 'adventure', 'sci-fi', 'thriller']",L536543,u2980,PICARD,"If I were in your shoes, I'd feel the same way after what happened.  The 'artificial lifeform' is a member of my crew. Apparently, he became... ill..."
m195,star trek: insurrection,1998,6.30,26728,"['action', 'adventure', 'sci-fi', 'thriller']",L536542,u2971,ANIJ,Your directive apparently doesn't include spying on other cultures.
